isocode	concept	form	wordLength	longestClusterLength	vowConsRatio
mns	FEBRUARY	reːtɪŋ juːswoj	11	2	0.6153846153846154
mns	MARCH	maːrt	4	3	0.0625
mns	MARCH	maːɲpoʎ ɤːtpos	12	3	0.3055555555555556
mns	APRIL	apreːʎ	5	3	0.37499999999999994
mns	APRIL	janɪɣpoʎ	8	2	0.6153846153846154
mns	MAY (MONTH)	maːj	3	2	0.09090909090909091
mns	MAY (MONTH)	jaːŋk naːtnə ɤːtpos	16	6	0.23913043478260873
mns	JUNE	ijuːɲ	4	1	1.0
mns	JUNE	luːpta ɤːtpos	11	2	0.5161290322580645
mns	JULY	oːjttur ɤːtpos	11	3	0.5161290322580645
mns	JULY	ijuːʎ	4	1	1.0
mns	AUGUST	woːrtus ɤːtpos	12	3	0.4444444444444445
mns	AUGUST	aːwɣust	6	2	0.2857142857142857
mns	SEPTEMBER	jaːŋkpoːʎn ɤːtpos	14	4	0.23913043478260873
mns	SEPTEMBER	suːkɪr ɤːtpos	11	3	0.5161290322580645
mns	SEPTEMBER	sʲeːntʲaːbr	7	5	0.038461538461538464
mns	OCTOBER	maːɲtɪl alɪsʲlan ɤːtpos	20	3	0.46428571428571436
mns	OCTOBER	maːɲ takʷɪs	9	3	0.5238095238095238
mns	OCTOBER	oktʲaːbr	6	4	0.2857142857142857
mns	NOVEMBER	nojaːbr	6	3	0.2857142857142857
mns	NOVEMBER	janɪɣ takʷs	9	2	0.6153846153846154
mns	DECEMBER	waːti χoːtal ɤːtpos	16	3	0.5121951219512195
mns	DECEMBER	dʲekaːbr	6	3	0.2857142857142857
mns	MONDAY	saːt oːwɪl χoːtalə	15	2	0.7222222222222222
mns	TUESDAY	wtoːrnik	7	2	0.4230769230769231
mns	TUESDAY	saːt kitɪt χoːtaːlə	16	3	0.5121951219512195
mns	WEDNESDAY	sreda	5	2	0.6875
mns	WEDNESDAY	saːt χuːrmit χoːtalə	17	3	0.5652173913043479
mns	THURSDAY	saːt nilɪt χoːtalə	16	3	0.6341463414634148
mns	FRIDAY	saːt atɪt χoːtal	14	2	0.5833333333333334
mns	SATURDAY	subbota	6	1	1.0
mns	SATURDAY	saːt χoːtɪt χoːtalə	16	3	0.6341463414634148
mns	SUNDAY	woskresʲeɲʲe	10	3	0.6774193548387097
mns	SUNDAY	saːtpuŋk χoːtal	13	3	0.39024390243902446
mns	BIG	janɪɣ	5	1	0.6875
mns	SMALL	maːɲ	3	2	0.09090909090909091
mns	LONG	χosa	4	1	1.0
mns	SHORT	waːti	4	2	0.5454545454545454
mns	WIDE	paːχʷɪŋ	5	1	0.5454545454545454
mns	NARROW	osʲsʲa	3	1	1.8333333333333335
mns	DENSE	paːʎ	3	2	0.09090909090909091
mns	THICK	osɪŋ	4	1	1.0
mns	THIN (OF SHAPE OF OBJECT)	woːwta	5	2	0.6875
mns	THIN (OF SHAPE OF OBJECT)	oːsʲsʲa	3	1	1.8333333333333335
mns	FINE OR THIN	osʲsʲa	3	1	1.8333333333333335
mns	SOLID	taːk	3	2	0.09090909090909091
mns	FLAT	talkʷa	5	1	1.0
mns	SMOOTH	sastum	6	2	0.5238095238095238
mns	HARD	taːk	3	2	0.09090909090909091
mns	HARD	surum	5	1	0.6875
mns	SOFT	ɲoːwlat	6	2	0.5238095238095238
mns	SOFT	kaːmiɲt	6	2	0.2857142857142857
mns	ROUND	jeːŋta	5	3	0.37499999999999994
mns	POINTED	taʎχɪŋ	6	2	0.5238095238095238
mns	SHARP	peːlup	5	2	0.37499999999999994
mns	BLUNT	ɲas	3	1	0.5454545454545454
mns	HEAVY	taːrwitɪŋ	7	1	0.6875
mns	BEAUTIFUL	χuriŋ	5	1	0.6875
mns	HOT	reɣɪŋ	5	1	0.6875
mns	WARM	loɲsiŋ	5	2	0.5238095238095238
mns	WARM	maːltɪp	6	3	0.2857142857142857
mns	COLD	asirmaŋ	7	2	0.7619047619047619
mns	COLD (OF WEATHER)	sɤːkʷ	3	1	0.16666666666666669
mns	FRESH	lɪlɪŋ	5	1	0.6875
mns	FRESH	jiʎpi	5	2	0.6875
mns	DAMP	witχarɪŋ	8	2	0.6153846153846154
mns	WET	witɪŋ	5	1	0.6875
mns	DRY	toːsam	5	1	0.6875
mns	FULL	taːɣlɪŋ	6	3	0.2857142857142857
mns	EMPTY	taːtɪl	5	2	0.37499999999999994
mns	CLOSED	lap-pantɪm	9	2	0.5161290322580645
mns	CLEAN	sɪstam	6	2	0.5238095238095238
mns	DIRTY	paːŋkɪŋ	6	3	0.2857142857142857
mns	RAW	ɲaːr	3	2	0.09090909090909091
mns	RIPE	ponsum	5	2	0.5238095238095238
mns	TASTY	atɪŋ	4	1	1.0
mns	SWEET	atɪŋ	4	1	1.0
mns	BITTER	wosʲramɪŋ	8	2	0.6153846153846154
mns	SOUR	wosʲramɪŋ	8	2	0.6153846153846154
mns	BRIGHT	posɪŋ	5	1	0.6875
mns	DARK	turman	6	2	0.5238095238095238
mns	DARK	satum	5	1	0.6875
mns	BLACK	sɤːmɪl	5	2	0.37499999999999994
mns	WHITE	jaːŋk	4	3	0.0625
mns	RED	wɪːɣɪr	5	2	0.37499999999999994
mns	YELLOW	wosʲramχarp	10	2	0.4444444444444445
mns	BLUE	atɪrχari	8	2	1.0
mns	GREEN	ɲartpumospa	11	3	0.5833333333333334
mns	GREY	sɤːmɪlχarpa	10	2	0.5161290322580645
mns	COLORFUL	χansaŋ	5	2	0.5238095238095238
mns	CHEAP	tɪntaːl	6	3	0.2857142857142857
mns	EXPENSIVE	tinɪŋ	5	1	0.6875
mns	PRECIOUS	tinɪŋ	5	1	0.6875
mns	BLIND	sampɪʎtaːl	9	3	0.3548387096774194
mns	DEAF	paʎtaːl	6	3	0.2857142857142857
mns	POWERFUL	saːw joːr oːsʲɲe	12	3	0.5161290322580645
mns	STRONG	joːr	3	1	0.5454545454545454
mns	STRONG	waːɣɪŋ	5	2	0.37499999999999994
mns	WEAK	tawant	6	2	0.5238095238095238
mns	WEAK	waːɣtaːl	6	4	0.047619047619047616
mns	FAT (OBESE)	woːiŋ	4	1	1.0
mns	THIN (SLIM)	urum	4	1	1.0
mns	GOOD-LOOKING	ɲoːtnə	5	2	0.6875
mns	EVIL	kantɪŋ	6	2	0.5238095238095238
mns	STUPID	osːam	4	1	1.0
mns	LAZY	sawɪŋ	5	1	0.6875
mns	DILIGENT	sɪmɪŋɪsʲ	7	1	0.7619047619047619
mns	STINGY	sʲakɪr	5	1	0.6875
mns	CLEVER	nomtɪŋ	6	2	0.5238095238095238
mns	DEXTEROUS	aːprɪŋ	5	2	0.37499999999999994
mns	DEAR	tʲupɪŋ	5	1	0.6875
mns	MERRY	kaːs	3	2	0.09090909090909091
mns	MERRY	puːmasʲ	5	1	0.6875
mns	GENTLE	tʲuːpɪŋɪŋ	7	1	0.7619047619047619
mns	BE HUNGRY	tɤːtaːl	5	3	0.0625
mns	SICK	aːɣmɪŋ	5	2	0.37499999999999994
mns	NAKED	ɲaːr	3	2	0.09090909090909091
mns	NAKED	ɲaːr-loːmtɪŋ	9	3	0.3548387096774194
mns	SAD	kaːstaːl	6	4	0.047619047619047616
mns	LIVING	lɪlɪŋ	5	1	0.6875
mns	GOOD	jomas	5	1	0.6875
mns	BAD	ʎuːʎ	3	1	0.5454545454545454
mns	CORRECT (RIGHT)	maːk	3	2	0.09090909090909091
mns	CORRECT (RIGHT)	wʲeːsʲkat	6	3	0.2857142857142857
mns	SEVERE	ʎuːʎ	3	1	0.5454545454545454
mns	TRUE	sʲar maːk	7	3	0.2857142857142857
mns	OLD	peːs	3	2	0.09090909090909091
mns	NEW	jiʎpi	5	2	0.6875
mns	FORMER	moːlal oːlum	10	1	0.8076923076923077
mns	OLD (AGED)	matum	5	1	0.6875
mns	YOUNG	maːɲlat	6	3	0.2857142857142857
mns	POOR	nusa	4	1	1.0
mns	RICH	sʲolɪŋ	5	1	0.6875
mns	FAMILIAR	waːnə	4	2	0.5454545454545454
mns	FOREIGN	χasʲtaːl	6	3	0.2857142857142857
mns	DIFFERENT	saːwsir	5	3	0.2857142857142857
mns	DIFFERENT	saːw χurpi	9	3	0.4230769230769231
mns	NEAR	ʎapa	4	1	1.0
mns	FAR	χosa	4	1	1.0
mns	FAR	ɤːln	3	2	0.09090909090909091
mns	LEFT	woːrtɪpal	8	2	0.6153846153846154
mns	LEFT	kʷaːlumpal	8	2	0.5238095238095238
mns	RIGHT	jomaspal	8	2	0.6153846153846154
mns	RIGHT	χoːnɪːpal	7	2	0.5238095238095238
mns	OTHER	moːtan	5	1	0.6875
mns	FIRST	oːwɪl	4	1	1.0
mns	SECOND	kitɪt	5	1	0.6875
mns	THIRD	χuːrmit	6	2	0.5238095238095238
mns	LAST (FINAL)	sʲar jiʎpi	9	2	0.6153846153846154
mns	ALONE	taktʲeːt	6	3	0.2857142857142857
mns	IMMEDIATELY	akʷtorɪɣ	7	1	1.0
mns	TOGETHER	akʷjot	5	1	1.0
mns	SUDDENLY	ilttɪɣ	5	2	0.6875
mns	INSTANTLY	akʷtikomt	8	2	0.7619047619047619
mns	NOW	aɲ	2	1	1.0
mns	TODAY	tɪχoːtal	7	1	0.7619047619047619
mns	TOMORROW	χolɪtan	7	1	0.7619047619047619
mns	SOON	moʎaχ	5	1	0.6875
mns	SOON	moʎaχɪl	7	1	0.7619047619047619
mns	THEN	tuwɪl	5	1	0.6875
mns	THEN	tajaχ	5	1	0.6875
mns	YESTERDAY	moːlχoːtal	8	2	0.6153846153846154
mns	ONCE (IN THE PAST)	akʷnakt	6	2	0.6875
mns	AT THAT TIME	taporat	7	1	0.7619047619047619
mns	AFTERWARDS	tajaχ	5	1	0.6875
mns	BEFORE	saːrtɪnnuw	8	3	0.4230769230769231
mns	AT FIRST	oːwlɤːt	5	3	0.37499999999999994
mns	ONE TIME	akʷsʲos	4	1	1.0
mns	SOMETIMES	toːwa porat	10	1	0.8076923076923077
mns	SOMETIMES	toːwnakm	7	2	0.4230769230769231
mns	OFTEN	waːtiχal	7	2	0.5238095238095238
mns	ALWAYS	akʷaɣ	4	1	1.8333333333333335
mns	NEVER	nəmχuɲt at	10	2	0.5161290322580645
mns	HERE	tit	3	1	0.5454545454545454
mns	HITHER (HERE TO)	tɪɣ	3	1	0.5454545454545454
mns	HITHER (HERE TO)	tɪɣʎe	5	2	0.6875
mns	FROM HERE	tɪɣɪl	5	1	0.6875
mns	THERE	tot	3	1	0.5454545454545454
mns	THITHER (THERE TO)	tuw	3	1	0.5454545454545454
mns	THITHER (THERE TO)	tuwʎe	5	2	0.6875
mns	STRAIGHT	soχtɪl	6	2	0.5238095238095238
mns	FORWARD	ɤːlaʎ	4	1	0.5454545454545454
mns	BACKWARD	juwʎe	5	2	0.6875
mns	BACK (DIRECTION)	juwʎe	5	2	0.6875
mns	BACK (DIRECTION)	juw-	3	1	0.5454545454545454
mns	DOWN	jolaʎ	5	1	0.6875
mns	ABOVE	numɪn	5	1	0.6875
mns	UP	noːχ	3	1	0.5454545454545454
mns	UP	noːŋχaʎ	6	2	0.5238095238095238
mns	EVERYWHERE	χoːt akʷaɣ	8	1	1.0
mns	NOT	at	2	1	1.0
mns	A LITTLE	mosʲ	3	1	0.5454545454545454
mns	HARDLY	tuːp-tuːp	6	2	0.5238095238095238
mns	VERY	saka	4	1	1.0
mns	OF THIS KIND (SUCH)	toχ	3	1	0.5454545454545454
mns	STILL (CONTINUING)	iŋ	2	1	1.0
mns	ONLY	tup	3	1	0.5454545454545454
mns	ALREADY	ta	2	1	1.0
mns	AGAIN	osta	4	2	1.0
mns	AGAIN	oːs	2	1	1.0
mns	IN VAIN	naskaːsːɪɣ	8	3	0.4230769230769231
mns	IN FRONT OF	ɤːlɪ-paːlt	7	3	0.2857142857142857
mns	BEHIND	jui-palt	7	2	0.7619047619047619
mns	THROUGH	taːra	4	2	0.5454545454545454
mns	NEXT TO	poːχat	5	1	0.6875
mns	NEXT TO	ontsɪl	5	3	0.5238095238095238
mns	BETWEEN	χal	3	1	0.5454545454545454
mns	BECAUSE OF	maːɣɪs	5	2	0.37499999999999994
mns	THIS	tɪ	2	1	1.0
mns	THAT	ta	2	1	1.0
mns	ALL	pusːɪn	5	1	0.6875
mns	I	am	2	1	1.0
mns	THOU	naŋ	3	1	0.5454545454545454
mns	HE OR SHE OR IT	taw	3	1	0.5454545454545454
mns	WE	man	3	1	0.5454545454545454
mns	YOU	naːn	3	2	0.09090909090909091
mns	THEY	taːn	3	2	0.09090909090909091
mns	WHAT	manɪr	5	1	0.6875
mns	WHO	χoŋχa	5	2	0.6875
mns	WHO	χotjut	6	2	0.5238095238095238
mns	WHERE	χoːt	3	1	0.5454545454545454
mns	WHITHER (WHERE TO)	χotaʎ	5	1	0.6875
mns	HOW	χumus	5	1	0.6875
mns	WHY	manrɪɣ	6	2	0.5238095238095238
mns	HOW MUCH	manaχ	5	1	0.6875
mns	ONE	akʷa	3	0	11.0
mns	TWO	kit	3	1	0.5454545454545454
mns	THREE	χuːrum	5	1	0.6875
mns	FOUR	niːla	4	1	1.0
mns	FIVE	at	2	1	1.0
mns	SIX	χot	3	1	0.5454545454545454
mns	SEVEN	saːt	3	2	0.09090909090909091
mns	EIGHT	ɲololow	7	1	0.7619047619047619
mns	NINE	ontolow	7	2	0.7619047619047619
mns	TEN	low	3	1	0.5454545454545454
mns	ELEVEN	akʷχojplow	9	3	0.6153846153846154
mns	TWELVE	kitχojplow	10	3	0.4444444444444445
mns	TWENTY	χus	3	1	0.5454545454545454
mns	THIRTY	waːt	3	2	0.09090909090909091
mns	FORTY	naliman	7	1	0.7619047619047619
mns	FIFTY	atpan	5	2	0.6875
mns	SIXTY	χoːtpan	6	2	0.5238095238095238
mns	SEVENTY	saːtlow	6	3	0.2857142857142857
mns	EIGHTY	ɲolsaːt	5	3	0.2857142857142857
mns	NINETY	ontɪrsaːt	7	3	0.4230769230769231
mns	HUNDRED	saːt	3	2	0.09090909090909091
mns	THOUSAND	soːtɪːr	5	2	0.37499999999999994
mns	AND	os	2	1	1.0
mns	AND	-ɣ	1	1	0.16666666666666669
mns	OR	man	3	1	0.5454545454545454
mns	STAND	ʎuːʎuŋkʷʲe	7	2	0.7619047619047619
mns	SIT	uːnluŋkʷʲe	7	2	0.7619047619047619
mns	LIE (REST)	χujuŋkʷʲe	7	2	0.7619047619047619
mns	HANG	χanuŋkʷʲe	7	2	0.7619047619047619
mns	HANG	χanasʲlaŋkʷʲe	10	2	0.6774193548387097
mns	BECOME	jeːmtuŋkʷʲe	8	3	0.4230769230769231
mns	HAPPEN	jeːmtuŋkʷʲe	8	3	0.4230769230769231
mns	CEASE	aːstapaŋkʷʲe	9	2	0.6153846153846154
mns	CHANGE (BECOME DIFFERENT)	peːntχatuŋkʷʲe	11	4	0.4444444444444445
mns	SET (HEAVENLY BODIES)	paːtɪraːluŋkʷʲe	11	2	0.5161290322580645
mns	SHINE	postuŋkʷʲe	8	2	0.6153846153846154
mns	THUNDER (VERB)	kurɣuŋkʷʲe	8	2	0.6153846153846154
mns	BLOW (OF WIND)	woːtuŋkʷʲe	7	2	0.7619047619047619
mns	STREAM (FLOW CONTINUOUSLY)	soːsχatuŋkʷʲe	10	2	0.6774193548387097
mns	FLOW	owuŋkʷʲe	6	2	1.0
mns	SWAY	χosːɪɣχatuŋkʷʲe	12	2	0.7222222222222222
mns	SWING (MOVEMENT)	χosːɪɣχatuŋkʷʲe	12	2	0.7222222222222222
mns	FALL	jol-patɪɣlaːluŋkʷʲe	15	3	0.5652173913043479
mns	FALL	patuŋkʷʲe	7	2	0.7619047619047619
mns	BURNING	postuŋkʷʲe	8	2	0.6153846153846154
mns	SMOKE (EMIT SMOKE)	posɪmlaŋkʷʲe	10	2	0.6774193548387097
mns	RAIN (RAINING)	rakʷuŋkʷʲe	7	2	1.0
mns	FREEZE	tuw-poːʎuŋkʷʲe	10	2	0.6774193548387097
mns	FREEZE	tuw-kaːrtuŋkʷʲe	11	4	0.4444444444444445
mns	THAW (DEW)	toluŋkʷʲe	7	2	0.7619047619047619
mns	MELT	toluŋkʷʲe	7	2	0.7619047619047619
mns	DRY UP	tosuŋkʷʲe	7	2	0.7619047619047619
mns	BOIL (OF LIQUID)	paːjtaχtuŋkʷʲe	11	3	0.4444444444444445
mns	SPOIL (BECOME SPOILED)	sajuŋkʷʲe	7	2	0.7619047619047619
mns	ROT	χot-sajantaŋkʷʲe	13	2	0.6341463414634148
mns	BREAK (OF ROPE)	χasʲluŋkʷʲe	8	2	0.6153846153846154
mns	SINK (DISAPPEAR IN WATER)	sʲakʷɪn patuŋkʷʲe	13	2	0.8387096774193549
mns	PASS	χoluŋkʷʲe	7	2	0.7619047619047619
mns	EMERGE (APPEAR)	jeːmtuŋkʷʲe	8	3	0.4230769230769231
mns	DISAPPEAR	χottaʎ soːjmɪɣpaŋkʷʲe	17	2	0.607843137254902
mns	SINK (DESCEND)	jol-minantaːtaŋkʷʲe	15	3	0.5652173913043479
mns	DECREASE	maːɲmuŋkʷʲe	8	3	0.4230769230769231
mns	INCREASE	saːwmantaŋkʷʲe	11	3	0.4444444444444445
mns	INCREASE	janɪɣmaːntuŋkʷʲe	13	4	0.5121951219512195
mns	RISE (MOVE UPWARDS)	noːχ-χaːŋχuŋkʷʲe	11	4	0.4444444444444445
mns	GROW	janɪɣmaŋkʷʲe	10	2	0.6774193548387097
mns	TWINKLE	woʎɣuŋkʷʲe	8	2	0.6153846153846154
mns	CHIME (ACTION)	roːŋχuŋkʷʲe	8	2	0.6153846153846154
mns	RING (MAKE SOUND)	luːrɣaltaŋkʷʲe	11	2	0.5833333333333334
mns	TINKLE	luːrɣuŋkʷʲe	8	2	0.6153846153846154
mns	ROAR (OF SEA)	taːkʷɪsʲ woːtuŋkʷʲe	13	2	0.6774193548387097
mns	RUSTLE (OF LEAVES)	siwɪrtaŋkʷʲe	10	2	0.6774193548387097
mns	SOUND (OF INSTRUMENT OR VOICE)	sujtuŋkʷʲe	8	2	0.6153846153846154
mns	BARKING	χortuŋkʷʲe	8	2	0.6153846153846154
mns	HOWL	orwiɲtaŋkʷʲe	9	2	1.0
mns	BLOW (WITH MOUTH)	lɪlɪəp puwluŋkʷʲe	15	2	0.7560975609756099
mns	WHISTLE	kisɣuŋkʷʲe	8	2	0.6153846153846154
mns	WHISTLE	tisɣuŋkʷʲe	8	2	0.6153846153846154
mns	SHOUT	roːŋχuŋkʷʲe	8	2	0.6153846153846154
mns	GROAN	sakuŋkʷʲe	7	2	0.7619047619047619
mns	SHIVER	toːrɣuŋkʷʲe	8	2	0.6153846153846154
mns	BE ALIVE	oːluŋkʷʲe	6	2	1.0
mns	BE BORN	samn patuŋkʷʲe	12	3	0.5833333333333334
mns	BREATHE	lɪltuŋkʷʲe	8	2	0.6153846153846154
mns	DRINK	ajuŋkʷʲe	6	2	1.0
mns	EAT	tɤːŋkʷʲe	5	3	0.37499999999999994
mns	SWALLOW	juw-ajalaːntuŋkʷʲe	14	3	0.6341463414634148
mns	GET TIRED	waːɣtaːl patuŋkʷʲe	14	5	0.39024390243902446
mns	FALL ASLEEP	jol-oilmatuŋkʷʲe	13	2	0.8611111111111112
mns	SLEEP	χujuŋkʷʲe	7	2	0.7619047619047619
mns	REST	uːsʲlaχtuŋkʷʲe	10	2	0.6774193548387097
mns	BECOME SICK	aːɣmɪl joːmtuŋkʷʲe	14	2	0.5121951219512195
mns	ACHE	aːɣmɪŋɪɣ oːluŋkʷʲe	14	2	0.7222222222222222
mns	COUGH	kaːkʷasʲlaŋkʷʲe	10	2	0.6153846153846154
mns	RECOVER	pusmuŋkʷʲe	8	2	0.6153846153846154
mns	DIE	sorumn patuŋkʷʲe	14	3	0.6341463414634148
mns	DIE (FROM ACCIDENT)	porsuŋkʷʲe	7	2	0.6153846153846154
mns	MOVE (ONESELF)	lakʷsantaŋkʷʲe	10	2	0.6774193548387097
mns	BUDGE (ONESELF)	ɲowsuŋkʷʲe	7	2	0.6153846153846154
mns	STAND UP	noːχ-ʎuːʎuŋkʷʲe	10	2	0.6774193548387097
mns	SIT DOWN	untuŋkʷʲe	7	2	0.7619047619047619
mns	TUMBLE (FALL DOWN)	jol-patuŋkʷʲe	10	2	0.6774193548387097
mns	TUMBLE (FALL DOWN)	jol-mosʲsʲamaŋkʷʲe	12	2	0.7222222222222222
mns	WALK	jalasaŋkʷʲe	9	2	0.8076923076923077
mns	STEP (VERB)	joːmuŋkʷʲe	7	2	0.7619047619047619
mns	WALK (TAKE A WALK)	nas joːmɪɣtaŋkʷʲe	14	2	0.6341463414634148
mns	BOLT (MOVE IN HASTE)	moʎamlaŋkʷʲe	10	2	0.6774193548387097
mns	HURRY	moʎamlaŋkʷʲe	10	2	0.6774193548387097
mns	DASH (OF VEHICLE)	nujχatuŋkʷʲe	10	2	0.6774193548387097
mns	DASH (OF VEHICLE)	peːlpɪsʲ minuŋkʷʲe	14	3	0.5121951219512195
mns	RUN	χajtuŋkʷʲe	8	2	0.6153846153846154
mns	RUN	χajtɪɣtaŋkʷʲe	11	2	0.5833333333333334
mns	JUMP	porɣuŋkʷʲe	8	2	0.6153846153846154
mns	CLIMB	laːpɪɣlaːluŋkʷʲe	12	3	0.4444444444444445
mns	CRAWL	waːŋksaŋkʷʲe	8	4	0.3548387096774194
mns	SWIM	uːjuŋkʷʲe	6	2	1.0
mns	DIVE	muːrsaŋkʷʲe	7	2	0.6153846153846154
mns	ROW	tuːpɪl towuŋkʷʲe	13	2	0.7222222222222222
mns	DRIVE	minuŋkʷʲe	7	2	0.7619047619047619
mns	FLY (MOVE THROUGH AIR)	tilamlaŋkʷʲe	10	2	0.6774193548387097
mns	GO	minuŋkʷʲe	7	2	0.7619047619047619
mns	LEAVE	sɪsɪ minuŋkʷʲe	12	2	0.8387096774193549
mns	HALT (STOP)	χoːiɣlaŋkʷʲe	9	2	0.8076923076923077
mns	HALT (STOP)	jol-poːjtuŋkʷʲe	11	2	0.5833333333333334
mns	ENTER	sʲaltuŋkʷʲe	8	2	0.6153846153846154
mns	ENTER	laːpuŋkʷʲe	7	2	0.5238095238095238
mns	COME	joχtuŋkʷʲe	8	2	0.6153846153846154
mns	ARRIVE	joχtuŋkʷʲe	8	2	0.6153846153846154
mns	COME BACK	juwʎe-ʲoχtuŋkʷʲe	12	2	0.5833333333333334
mns	REMAIN	χuʎtuŋkʷʲe	8	2	0.6153846153846154
mns	WAIT (FOR)	uːruŋkʷʲe	6	2	1.0
mns	WAIT (FOR)	nɤːɣɪlttaŋkʷʲe	10	2	0.5161290322580645
mns	LOOK FOR	kinsuŋkʷʲe	7	2	0.6153846153846154
mns	FIND	χoːntuŋkʷʲe	8	2	0.6153846153846154
mns	FIND	sɤːluŋkʷʲe	7	2	0.5238095238095238
mns	TRY	aːrtalaχtuŋkʷʲe	12	2	0.5833333333333334
mns	PREPARE	taːstuŋkʷʲe	8	3	0.4230769230769231
mns	PREPARE	sʲoːpitaŋkʷʲe	9	2	0.8076923076923077
mns	LOVE	ɤːruptaŋkʷʲe	9	2	0.6153846153846154
mns	LIKE	ɤːruptaŋkʷʲe	9	2	0.6153846153846154
mns	LAUGH	muwiɲtaŋkʷʲe	10	2	0.6774193548387097
mns	MOVE (AFFECT EMOTIONALLY)	ɲowumtaptuŋkʷʲe	13	2	0.6341463414634148
mns	CRY	ʎuːɲsʲuŋkʷʲe	7	2	0.7619047619047619
mns	BE ANGRY	kantluŋkʷʲe	9	3	0.5161290322580645
mns	FEAR (BE AFRAID)	piluŋkʷʲe	7	2	0.7619047619047619
mns	FLEE	ojuŋkʷʲe	6	2	1.0
mns	ESCAPE	χotɪl ojuŋkʷʲe	12	2	0.8387096774193549
mns	SEE	sunsuŋkʷʲe	7	2	0.6153846153846154
mns	LOOK	sunsɪɣlaŋkʷʲe	10	2	0.5833333333333334
mns	WATCH	sunsuŋkʷʲe	7	2	0.6153846153846154
mns	HEAR	χuːluŋkʷʲe	7	2	0.7619047619047619
mns	LISTEN	χuːntlaŋkʷʲe	9	3	0.5161290322580645
mns	TASTE (SOMETHING)	aːrtalaŋkʷʲe	9	2	0.6153846153846154
mns	SMELL (PERCEIVE)	atɪɲtaŋkʷʲe	9	2	0.8076923076923077
mns	FEEL (TACTUALLY)	saːjt oːɲsʲuŋkʷʲe	11	3	0.5161290322580645
mns	SEEM	naːŋkχatuŋkʷʲe	11	4	0.4444444444444445
mns	DO	waːruŋkʷʲe	7	2	0.5238095238095238
mns	BE ABLE	wʲermuŋkʷʲe	8	2	0.6153846153846154
mns	WANT	taŋχuŋkʷʲe	8	2	0.6153846153846154
mns	BEGIN	oːwɪltaŋkʷʲe	9	2	0.8076923076923077
mns	FINISH	aːstlaŋkʷʲe	8	3	0.4230769230769231
mns	FINISH	χoltuŋkʷʲe	8	2	0.6153846153846154
mns	SUCCEED	jeːmtuŋkʷʲe	8	3	0.4230769230769231
mns	RESULT IN	likmuŋkʷʲe	8	2	0.6153846153846154
mns	OPEN	puːnsuŋkʷʲe	7	2	0.6153846153846154
mns	SHUT	lap-pantuŋkʷʲe	11	2	0.5833333333333334
mns	SHUT	lap-toːwartaŋkʷʲe	13	2	0.6341463414634148
mns	PUT	uːnttuŋkʷʲe	7	2	0.7619047619047619
mns	LAY (VERB)	pinuŋkʷʲe	7	2	0.7619047619047619
mns	TOUCH	χoiltaŋkʷʲe	9	2	0.8076923076923077
mns	CONNECT	oːltuŋkʷʲe	7	2	0.7619047619047619
mns	CONNECT	akʷan-nɤːɣɪɣlaːluŋkʷʲe	16	3	0.6341463414634148
mns	COVER	pantɪɣlaːluŋkʷʲe	13	3	0.5121951219512195
mns	HANG UP	taɣataŋkʷʲe	9	2	0.8076923076923077
mns	LIGHT (IGNITE)	peːlamtaŋkʷʲe	10	2	0.5161290322580645
mns	PICK UP	noːχ-aːlmuŋkʷʲe	10	3	0.5161290322580645
mns	PICK UP	noːχ-wiŋkʷʲe	8	2	0.6153846153846154
mns	LOSE	tɪpɪltaŋkʷʲe	10	2	0.6774193548387097
mns	LOSE	ustuŋkʷʲe	7	2	0.7619047619047619
mns	DROP (SOMETHING)	jol-pattuŋkʷʲe	10	2	0.6774193548387097
mns	MAKE	waːruŋkʷʲe	7	2	0.5238095238095238
mns	PRODUCE	waːruŋkʷʲe	7	2	0.5238095238095238
mns	BUILD	waːruŋkʷʲe	7	2	0.5238095238095238
mns	BUILD	uːnttuŋkʷʲe	7	2	0.7619047619047619
mns	REPAIR	sʲoːpitaŋkʷʲe	9	2	0.8076923076923077
mns	REPAIR	juːntsaŋkʷʲe	8	3	0.5161290322580645
mns	IMPROVE (SOMETHING)	jomasɪɣ waːruŋkʷʲe	15	3	0.6341463414634148
mns	CHANGE	pentuŋkʷʲe	8	2	0.6153846153846154
mns	DIG	χiluŋkʷʲe	7	2	0.7619047619047619
mns	BEND (SOMETHING)	χuːtɪltaŋkʷʲe	10	2	0.6774193548387097
mns	TURN (SOMETHING)	moːt nupɪl joːŋχuŋkʷʲe	18	2	0.607843137254902
mns	TURN AROUND	moːtmat urɪl joːŋχataːluŋkʷʲe	24	2	0.6212121212121212
mns	LIFT	noːχ-aːlmuŋkʷʲe	10	3	0.5161290322580645
mns	LIFT	noːχ-wiŋkʷʲe	8	2	0.6153846153846154
mns	SEIZE	aːlmajaŋkʷʲe	9	2	0.6153846153846154
mns	HOLD	puwuŋkʷʲe	7	2	0.7619047619047619
mns	PRESS	taŋɪrtaŋkʷʲe	10	2	0.6774193548387097
mns	PRESS	pasirtaŋkʷʲe	10	2	0.6774193548387097
mns	PUSH	mosʲ lakʷasaptuŋkʷʲe	16	2	0.7560975609756099
mns	SCRAPE	konsuŋkʷʲe	7	2	0.6153846153846154
mns	LICK	ɲolantaŋkʷʲe	10	2	0.6774193548387097
